"id" "x" "y" "phenotype1" "envi" "group" "infinal" "pca_ALL_PC1_scores" "pca_ALL_PC2_scores" "pca_PRUNED_PC1_scores" "pca_PRUNED_PC2_scores" "simID"
0 0.967147 0.0191616 0.137349 -0.959693 1 TRUE -0.0144796105909031 0.0406726425006111 0.00629467456372725 0.00592332926436479 "10983"
1 0.992963 0.991277 -1.01663 -0.774293 2 TRUE 0.0346231498316563 0.0353121263789614 -0.0363502728974267 -0.00165501715752703 "10983"
2 0.895701 0.283231 1.13497 -0.862573 3 TRUE -0.0197774546483972 -0.0197808086810119 0.0437756399842313 0.0185447168315076 "10983"
3 0.686949 0.540296 0.842859 0.237804 4 TRUE -0.0687601586612986 -0.0117079085353317 0.0306436933905263 0.00816623393934452 "10983"
4 0.942073 0.0240861 -0.33737 -0.844651 1 TRUE -0.0139821471862159 0.0394417194348715 -0.0185870230728841 0.024577537628278 "10983"
5 0.554104 0.539497 1.05127 1.18213 5 TRUE 0.0295847044617084 -0.023433926203471 0.0496812515944905 0.00669124281173919 "10983"
6 0.566915 0.533588 0.741137 1.10683 5 TRUE -0.0195183276185105 -0.0212748177758239 0.0230399543263424 -0.053607159009395 "10983"
7 0.0501161 0.373279 -0.981431 -1.02055 6 TRUE -0.0203499196848543 -0.016234653469521 -0.0570880059389239 0.106420053920072 "10983"
8 0.720519 0.305984 0.33293 -0.56924 7 TRUE 0.0281313234862903 -0.0258161373957926 0.00697565850241616 0.00649794984907146 "10983"
9 0.254849 0.0167381 -0.294192 -0.441611 8 TRUE 0.0303064567103118 -0.0257207161738915 0.00580865861478433 -0.0641245205098859 "10983"
10 0.49296 0.929211 1.60387 1.0103 9 TRUE 0.0307841660908426 -0.0265181601468789 0.0567716174581228 -0.0109019941065368 "10983"
11 0.18891 0.280088 0.142895 -0.656726 10 TRUE -0.0217554341341554 -0.0210765929514147 0.00087357739625045 0.0613449310070058 "10983"
12 0.965993 0.0325112 -3.47569 -0.953034 1 TRUE 0.026523972960009 -0.0262304834243395 -0.033681360506969 -0.0154661288865032 "10983"
13 0.295107 0.380738 0.452245 0.174711 11 TRUE 0.0281971476990279 -0.0260541144441386 0.0454597713637263 -0.00302531117613265 "10983"
14 0.0484815 0.668346 0.0611642 -0.462981 12 TRUE -0.018859623276737 -0.0176716966244049 0.000449840743081442 0.0201139123669549 "10983"
15 0.547551 0.539144 0.583968 1.22941 5 TRUE -0.0609986014184359 0.0481437440752878 0.0218172097348427 0.00273089862856502 "10983"
16 0.733191 0.322416 -0.90618 -0.602081 7 TRUE -0.068467279617313 -0.0095142418585937 -0.0441470431135967 -0.00878626750412223 "10983"
17 0.0709839 0.940425 -0.571972 -0.388903 13 TRUE 0.0317479562356815 0.0349131734075577 -0.0341198239337503 -0.00321304921694402 "10983"
18 0.532967 0.542406 -0.90618 1.32534 5 TRUE 0.0282219350025702 -0.0261865578747749 -0.00379012149187917 -0.00707540818719156 "10983"
19 0.941005 0.0374889 -0.308571 -0.845845 1 TRUE -0.0195678779513868 -0.0206137625882885 -0.0115263533964487 -0.015813349532119 "10983"
20 0.721504 0.329955 0.0720885 -0.485115 7 TRUE -0.0180930348625705 -0.0196020831858288 0.024739638481103 0.0222625651899447 "10983"
21 0.682586 0.528678 0.306187 0.313562 4 TRUE 0.0343086802021043 0.0347291737139132 0.0333513521551384 0.00647206565196341 "10983"
22 0.615594 0.817653 -0.120506 0.199692 14 TRUE 0.0315108499469444 0.0295111229904409 -0.00692729039590429 0.0802520969261931 "10983"
23 0.166787 0.00956816 0.652739 -0.842929 15 TRUE -0.0206359372897047 -0.0213272970217964 0.016734192248254 0.0286705797176444 "10983"
24 0.0557425 0.3656 0.238437 -1.02181 6 TRUE 0.0298582232786387 -0.027091251934126 0.0209578156020331 -0.0450400378640642 "10983"
25 0.0779968 0.932567 -0.529965 -0.357854 13 TRUE 0.0318218142203285 0.0377515867293991 -0.0325245607716178 -0.00303855592837318 "10983"
26 0.312749 0.642146 -0.571972 0.768265 16 TRUE -0.0187061592271907 -0.018204028459389 -0.00214809830171652 -0.0158551608373174 "10983"
27 0.851738 0.505005 0.613635 -0.184913 17 TRUE 0.0274851025605521 -0.0257331056670443 -0.00982382109666564 0.0311598873158765 "10983"
28 0.918346 0.816854 -0.764064 -0.81351 18 TRUE 0.0288344342213766 -0.0260578096273984 -0.0872791086335836 -0.0536880671571957 "10983"
29 0.181742 0.00136998 0.986909 -0.774534 15 TRUE 0.0292447868238454 -0.0262867473293652 0.0220220281892807 0.0183832149289975 "10983"
30 0.209866 0.700479 0.558583 0.470419 19 TRUE 0.0285856652134127 -0.02273501684364 0.0409003315117481 0.0180738391685608 "10983"
31 0.276132 0.892774 0.560229 0.46904 20 TRUE 0.030142971235413 -0.0296586343325143 0.0512393243585341 -0.0428608615335074 "10983"
32 0.989736 0.951478 -0.44025 -0.77085 2 TRUE -0.022252436649828 -0.0201446389306606 -0.0524591053567417 -0.0156140805216131 "10983"
33 0.950144 0.0120044 -0.281828 -0.878444 1 TRUE 0.0336888188685242 0.0335319447808947 0.00225684916787318 -0.0469413907424533 "10983"
34 0.876828 0.505332 -0.351705 -0.219728 17 TRUE -0.0192968333956517 -0.0192431568297115 0.000239025926660827 -0.0142025832316246 "10983"
35 0.182335 0.272071 -0.102128 -0.71386 10 TRUE -0.0211441594097 -0.0226045823498816 -0.0147831763873111 0.00505115920725039 "10983"
36 0.0170286 0.783472 0.485302 -0.596714 21 TRUE -0.0627046037352206 0.0466465166003366 0.0309951919839029 -0.00399475664911375 "10983"
37 0.759816 0.722885 -0.527994 -1.03369 22 TRUE -0.0157973510110942 0.0384543290332155 -0.0481291285847078 -0.019996725692733 "10983"
38 0.440849 0.767435 0.629974 1.05943 23 TRUE -0.0141365431770838 0.0363586612574767 0.0545123470417239 -0.0192131327833691 "10983"
39 0.993523 0.989775 -0.584364 -0.776004 2 TRUE 0.0288271246225856 -0.0236840886686116 -0.0505584723657379 -0.00208316680200075 "10983"
40 0.454967 0.00346206 -0.266564 0.426486 24 TRUE -0.0143345154967465 0.0414740322422582 -0.0327634423366046 0.0231411039157336 "10983"
41 0.424965 0.445164 1.36373 1.07316 25 TRUE -0.0179522987389663 -0.0219046378380899 0.053420255453838 -0.00790430964654484 "10983"
42 0.968219 0.0198118 -0.571972 -0.96461 1 TRUE 0.0374703063849891 0.0936208598075679 -0.00665816599362811 -0.0109576020543171 "10983"
43 0.27872 0.628082 -0.148477 0.63395 16 TRUE 0.0283474768011272 -0.0237712758138633 -0.00977785807313307 0.0373762946628135 "10983"
44 0.664956 0.193572 -0.23785 -0.197449 26 TRUE -0.0675161185195051 -0.015371114083173 -0.00990799689315927 0.00175786938171527 "10983"
45 0.381536 0.0137659 0.322595 0.115248 24 TRUE -0.0168753693779658 -0.0163257790049351 -0.0128051357187036 -0.00170672362584243 "10983"
46 0.161233 0.00501173 0.758701 -0.867828 15 TRUE -0.0167582753092203 -0.0162806603003155 0.0346472919562336 0.00716415483964923 "10983"
47 0.404661 0.0175712 -0.222586 0.220398 24 TRUE 0.0359263366557616 0.0326805083252902 0.0245329657891849 -0.0146490989097731 "10983"
48 0.0161991 0.78506 0.194459 -0.601248 21 TRUE 0.0332989238816225 0.0326284051107257 0.021929969779449 0.0299409475862764 "10983"
49 0.985333 0.645771 0.9893 -0.618834 27 TRUE -0.0140562624176127 0.0385681354660999 0.0609358488732072 0.0237179118572521 "10983"
50 0.217463 0.696746 0.306187 0.505943 19 TRUE 0.0299930644893708 -0.0255203523791125 0.0187388450758791 0.0164822171036905 "10983"
51 0.934494 0.0206328 -0.691287 -0.808 1 TRUE 0.0324256643100342 0.0338770132570558 -0.0341159118625779 -0.0195918405624092 "10983"
52 0.18394 0.413991 -0.147335 -0.279878 28 TRUE -0.0230192973635249 -0.0226218650290975 -0.0245197227132394 0.0670355451290649 "10983"
53 0.398915 0.816163 0.546273 0.915158 23 TRUE -0.0134554992171288 0.0407837923293869 0.0303573615527769 -0.00783834248372793 "10983"
54 0.998173 0.977076 0.90996 -0.789038 2 TRUE 0.0346195156460552 0.0312539225981972 0.0412854581030072 -0.00668982114938416 "10983"
55 0.614679 0.81638 0.276588 0.204817 14 TRUE 0.0283456436350311 -0.0264981423113651 0.0211692841181468 0.0341437235541631 "10983"
56 0.945809 0.0197668 -0.264593 -0.860202 1 TRUE 0.0323797846243077 0.0340318499411811 -0.0283414501858522 -0.0239818967656513 "10983"
57 0.485766 0.0048921 0.991084 0.56227 24 TRUE 0.0336778996838321 0.031968532684323 0.0475793945771096 0.0408069995137001 "10983"
58 0.195708 0.276082 -0.500662 -0.634409 10 TRUE -0.0669289698333767 -0.0129112210653148 -0.00663540474388659 0.0105998910383012 "10983"
59 0.154277 0.0133569 -0.3354 -0.900287 15 TRUE -0.0193926877845126 -0.018747140950844 -0.0196323106420188 -0.016363755917924 "10983"
60 0.921657 0.279823 -0.33737 -0.868034 3 TRUE 0.0293000139868155 -0.0284085319369882 -0.00386498145718556 -0.011669494213249 "10983"
61 0.568554 0.166113 0.43791 0.441286 29 TRUE 0.0264496410294287 -0.0255148716813568 0.0158167467469933 0.0238956852673917 "10983"
62 0.869594 0.491213 1.531 -0.220402 17 TRUE 0.0324409313915782 0.0298672856282759 0.0427115983321648 0.0253539107681336 "10983"
63 0.767198 0.915417 0.666973 -0.4485 30 TRUE 0.03357089288377 0.0323344745986141 0.0315651220088593 0.00901911456991533 "10983"
64 0.174029 0.417038 -0.481457 -0.314681 28 TRUE -0.0170225690249625 0.0394802192649817 -0.0322317384104558 0.0379108596434895 "10983"
65 0.558779 0.765328 -0.264593 0.624105 14 TRUE -0.067314115023576 -0.00878031930159475 -0.0152651534281705 -0.03082960855211 "10983"
66 0.66191 0.194729 -0.837344 -0.180431 26 TRUE -0.0682341159405681 -0.0113157053291795 -0.0405445113383087 0.0144536051588311 "10983"
67 0.152008 0.00401205 0.987842 -0.909622 15 TRUE -0.0199623815098743 -0.0200652354752558 0.0278257598938233 0.00868900320210839 "10983"
68 0.678382 0.184689 -0.545229 -0.259421 26 TRUE 0.0278181684532935 -0.0205052991892283 -0.0425661219005614 0.0209844905277779 "10983"
69 0.503613 0.337903 1.1812 1.17201 31 TRUE -0.0143984226063354 0.0391246532609086 0.0269714717115057 0.027983274186854 "10983"
70 0.933861 0.0175128 -0.573943 -0.803164 1 TRUE 0.0280130320220579 -0.0242988922138795 -0.0295801144594498 0.000866616983522904 "10983"
71 0.62636 0.187308 0.16013 0.0656556 26 TRUE 0.0294049522192011 -0.0240847095510447 0.0244315729431237 0.107213119899321 "10983"
72 0.733873 0.302193 1.20377 -0.685774 7 TRUE 0.0287205417426995 -0.0251107570250889 0.0337984333677649 0.0150255118981208 "10983"
73 0.00531916 0.755695 -0.483428 -0.668563 21 TRUE 0.0291363964526448 -0.025841622505616 -0.0282604845896151 0.0766697150546125 "10983"
74 0.723898 0.32245 1.49392 -0.53186 7 TRUE -0.0135026263805205 0.0377231466467485 0.046284353862053 -0.026246844475224 "10983"
75 0.188671 0.857309 0.629974 0.213848 32 TRUE 0.0298470899242733 -0.025262895930064 0.0317999307896239 -0.00869622892438956 "10983"
76 0.178345 0.268889 -0.191313 -0.743659 10 TRUE 0.0282594773678653 -0.0240225279243792 -0.0160154143430863 -0.0265736363340826 "10983"
77 0.762348 0.715608 -0.835374 -0.998325 22 TRUE -0.0221102353356928 -0.0186176953763775 -0.0433054057481301 -0.00180450908542644 "10983"
78 0.477429 0.00641182 0.776032 0.527867 24 TRUE 0.0345681737011202 0.030745341967079 0.0466906254895588 0.00737147346312986 "10983"
79 0.598548 0.809766 0.108763 0.324211 14 TRUE 0.033631752274757 0.0357931346684146 0.0165949878459963 -0.068979227833984 "10983"
80 0.900572 0.294957 0.452245 -0.828033 3 TRUE 0.0330999043105444 0.0344412207133561 -0.0100872956607832 0.0228178947809982 "10983"
81 0.997184 0.464884 -0.833403 -0.449501 33 TRUE -0.0642953002418667 0.04792499879159 -0.0569898013906162 -0.00243868551852324 "10983"
82 0.691654 0.403475 1.34623 0.00907595 7 TRUE 0.0313161016722139 -0.0246499303813634 0.0314195182646369 -0.0233071559946208 "10983"
83 0.739762 0.0123598 0.610603 0.108905 34 TRUE 0.0310608753670929 -0.0268238690090249 0.038959729097259 -0.0207421024334772 "10983"
84 0.0637235 0.38141 0.0320121 -0.929065 6 TRUE -0.019119850714115 -0.0203407227161684 0.00152698747866521 -0.0339355880283341 "10983"
85 0.621686 0.196352 0.370013 0.0814761 26 TRUE -0.0131942273007358 0.0413219189780359 0.0104426725604487 0.0545927708886338 "10983"
86 0.0562657 0.654589 -0.129456 -0.430874 12 TRUE 0.0302115705522382 -0.021889779075885 -0.00873924393300883 0.00447544732545105 "10983"
87 0.337599 0.134337 -0.170664 -0.00972973 35 TRUE 0.0327539627079586 0.0354462642245008 -0.026523750554522 -0.00553673242762645 "10983"
88 0.724729 0.305367 1.09538 -0.603703 7 TRUE 0.0331394399253728 0.0338887483144523 0.0400413514338069 0.014709691418609 "10983"
89 0.165012 0.00840101 0.176735 -0.850922 15 TRUE 0.0300750992523889 -0.022439566445153 0.0288673834517798 0.0262715108838049 "10983"
90 0.195476 0.849868 0.683508 0.261948 32 TRUE -0.0666936292934542 -0.0129124366651263 0.00809504517085645 -0.00965363538589771 "10983"
