"id" "x" "y" "phenotype1" "envi" "group" "infinal" "pca_ALL_PC1_scores" "pca_ALL_PC2_scores" "pca_PRUNED_PC1_scores" "pca_PRUNED_PC2_scores" "simID"
0 0.99778 0.435983 -0.107078 -0.656586 1 TRUE 0.0212847154996852 0.00599262496323161 0.0109583144308539 0.0290480427240909 "11002"
1 0.932215 0.0518492 0.851396 -0.84529 2 TRUE 0.0210761354593675 -0.0183284158081746 0.0197583016621553 0.00387514221693996 "11002"
2 0.840486 0.92662 -0.47466 -0.503059 3 TRUE -0.0287498485087211 0.00648407171892619 -0.0236188621127593 0.0233545307249094 "11002"
3 0.292664 0.662789 0.372029 -0.214156 4 TRUE -0.0303012550008138 0.0307084753440502 -0.0266943688395565 -0.0326189054895475 "11002"
4 0.145423 0.484292 -0.254506 -0.804587 5 TRUE -0.0302183507611939 0.0171527681046799 -0.0251615437751074 0.0175495647722366 "11002"
5 0.803783 0.924352 -0.0371371 -0.382561 3 TRUE 0.0182152717804895 -0.00943709491198524 0.0136578847627178 -0.0322712814841614 "11002"
6 0.643889 0.427524 0.142944 0.465319 6 TRUE -0.0291233669105765 0.0126376024453646 -0.0191356329281787 -0.00753003979557296 "11002"
7 0.646336 0.440429 0.791116 0.478606 6 TRUE -0.0276239985720506 0.00964277684487694 -0.0159007315539683 0.025368862624967 "11002"
8 0.0158405 0.200337 -0.0371371 -0.70969 7 TRUE -0.0299875456910119 -0.00874983586085971 0.00621436527866728 -0.0130073195095807 "11002"
9 0.107662 0.905982 -0.464161 -0.398447 8 TRUE -0.0291096494530058 0.0334791462371265 -0.0241914571191239 0.00105031795928582 "11002"
10 0.961968 0.239789 0.160802 0.0579571 9 TRUE -0.0281485887862642 0.00323292881382823 -0.0185067945257282 0.0143435853005802 "11002"
11 0.777718 0.388227 -0.21606 0.0597981 10 TRUE -0.0304825714840347 0.0218703648305373 -0.0270611543499234 -0.0170519439970354 "11002"
12 0.986876 0.451352 -0.339502 -0.679678 1 TRUE -0.0318009227355942 0.0196901358828621 -0.0288252727936177 -0.019993132485636 "11002"
13 0.46196 0.798699 0.143004 1.30068 11 TRUE -0.030886854298734 0.0149208986498366 -0.0278618538631174 -0.0305424265438463 "11002"
